Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2753862,-,-,-,42.32,-72.91,-5,271,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,GHI,DNI
2020,3,7,8,15,351,858
2020,3,7,8,30,317,555
2020,3,7,8,45,358,587
2020,3,7,9,0,393,597
2020,3,7,9,15,425,600
2020,3,7,9,30,453,587
2020,3,7,9,45,492,635
2020,3,7,10,0,644,1007
2020,3,7,10,15,546,648
2020,3,7,10,30,700,1022
2020,3,7,10,45,722,1032
2020,3,7,11,0,740,1037
2020,3,7,11,15,755,1040
2020,3,7,11,30,766,1043
2020,3,7,11,45,762,1031
2020,3,7,12,0,765,1032
2020,3,7,12,15,764,1032
2020,3,7,12,30,759,1030
2020,3,7,12,45,750,1026
2020,3,7,13,0,737,1022
2020,3,7,13,15,720,1018
2020,3,7,13,30,699,1012
2020,3,7,13,45,674,1007
2020,3,7,14,0,646,999
2020,3,7,14,15,615,990
2020,3,7,14,30,581,978
2020,3,7,14,45,543,964
2020,3,7,15,0,503,948
2020,3,7,15,15,460,930
2020,3,7,15,30,415,909
2020,3,7,15,45,369,881
2020,3,7,16,0,320,850
2020,3,7,16,15,271,813
2020,3,7,16,30,221,766
2020,3,7,16,45,171,706
2020,3,7,17,0,123,631
2020,3,7,17,15,78,530
2020,3,7,17,30,38,389
2020,3,7,17,45,0,0
2020,3,7,18,0,0,0
2020,3,7,18,15,0,0
2020,3,7,18,30,0,0
2020,3,7,18,45,0,0
2020,3,7,19,0,0,0
2020,3,7,19,15,0,0
2020,3,7,19,30,0,0
2020,3,7,19,45,0,0
2020,3,7,20,0,0,0
2020,3,7,20,15,0,0
2020,3,7,20,30,0,0
2020,3,7,20,45,0,0
2020,3,7,21,0,0,0
2020,3,7,21,15,0,0
2020,3,7,21,30,0,0
2020,3,7,21,45,0,0
2020,3,7,22,0,0,0
2020,3,7,22,15,0,0
2020,3,7,22,30,0,0
2020,3,7,22,45,0,0
2020,3,7,23,0,0,0
2020,3,7,23,15,0,0
2020,3,7,23,30,0,0
2020,3,7,23,45,0,0
2020,3,8,0,0,0,0
2020,3,8,0,15,0,0
2020,3,8,0,30,0,0
2020,3,8,0,45,0,0
2020,3,8,1,0,0,0
2020,3,8,1,15,0,0
2020,3,8,1,30,0,0
2020,3,8,1,45,0,0
2020,3,8,2,0,0,0
2020,3,8,2,15,0,0
2020,3,8,2,30,0,0
2020,3,8,2,45,0,0
2020,3,8,3,0,0,0
2020,3,8,3,15,0,0
2020,3,8,3,30,0,0
2020,3,8,3,45,0,0
2020,3,8,4,0,0,0
2020,3,8,4,15,0,0
2020,3,8,4,30,0,0
2020,3,8,4,45,0,0
2020,3,8,5,0,0,0
2020,3,8,5,15,0,0
2020,3,8,5,30,0,0
2020,3,8,5,45,0,0
2020,3,8,6,0,0,0
2020,3,8,6,15,0,0
2020,3,8,6,30,17,0
2020,3,8,6,45,31,21
2020,3,8,7,0,55,68
2020,3,8,7,15,88,132
2020,3,8,7,30,118,156
2020,3,8,7,45,175,316
2020,3,8,8,0,256,604
2020,3,8,8,15,273,486
2020,3,8,8,30,322,555
2020,3,8,8,45,341,480
2020,3,8,9,0,375,485
2020,3,8,9,15,396,445
2020,3,8,9,30,548,888
2020,3,8,9,45,581,899
2020,3,8,10,0,613,911
2020,3,8,10,15,641,921
2020,3,8,10,30,663,925
2020,3,8,10,45,678,898
2020,3,8,11,0,696,904
2020,3,8,11,15,708,904
2020,3,8,11,30,718,908
2020,3,8,11,45,722,898
2020,3,8,12,0,725,899
2020,3,8,12,15,721,895
2020,3,8,12,30,715,893
2020,3,8,12,45,715,935
2020,3,8,13,0,703,931
2020,3,8,13,15,686,926
2020,3,8,13,30,666,920
2020,3,8,13,45,642,913
2020,3,8,14,0,613,901
2020,3,8,14,15,582,890
2020,3,8,14,30,551,880
2020,3,8,14,45,516,870
2020,3,8,15,0,477,853
2020,3,8,15,15,435,832
2020,3,8,15,30,392,808
2020,3,8,15,45,349,786
2020,3,8,16,0,303,752
2020,3,8,16,15,255,711
2020,3,8,16,30,207,661
2020,3,8,16,45,161,600
2020,3,8,17,0,115,520
2020,3,8,17,15,72,415
2020,3,8,17,30,35,277
2020,3,8,17,45,0,0
2020,3,8,18,0,0,0
2020,3,8,18,15,0,0
2020,3,8,18,30,0,0
2020,3,8,18,45,0,0
2020,3,8,19,0,0,0
2020,3,8,19,15,0,0
2020,3,8,19,30,0,0
2020,3,8,19,45,0,0
2020,3,8,20,0,0,0
2020,3,8,20,15,0,0
2020,3,8,20,30,0,0
2020,3,8,20,45,0,0
2020,3,8,21,0,0,0
2020,3,8,21,15,0,0
2020,3,8,21,30,0,0
2020,3,8,21,45,0,0
2020,3,8,22,0,0,0
2020,3,8,22,15,0,0
2020,3,8,22,30,0,0
2020,3,8,22,45,0,0
2020,3,8,23,0,0,0
2020,3,8,23,15,0,0
2020,3,8,23,30,0,0
2020,3,8,23,45,0,0
2020,3,9,0,0,0,0
2020,3,9,0,15,0,0
2020,3,9,0,30,0,0
2020,3,9,0,45,0,0
2020,3,9,1,0,0,0
2020,3,9,1,15,0,0
2020,3,9,1,30,0,0
2020,3,9,1,45,0,0
2020,3,9,2,0,0,0
2020,3,9,2,15,0,0
2020,3,9,2,30,0,0
2020,3,9,2,45,0,0
2020,3,9,3,0,0,0
2020,3,9,3,15,0,0
2020,3,9,3,30,0,0
2020,3,9,3,45,0,0
2020,3,9,4,0,0,0
2020,3,9,4,15,0,0
2020,3,9,4,30,0,0
2020,3,9,4,45,0,0
2020,3,9,5,0,0,0
2020,3,9,5,15,0,0
2020,3,9,5,30,0,0
2020,3,9,5,45,0,0
2020,3,9,6,0,0,0
2020,3,9,6,15,0,0
2020,3,9,6,30,27,201
2020,3,9,6,45,62,359
2020,3,9,7,0,103,470
2020,3,9,7,15,148,551
2020,3,9,7,30,195,619
2020,3,9,7,45,244,681
2020,3,9,8,0,292,725
2020,3,9,8,15,339,762
2020,3,9,8,30,385,793
2020,3,9,8,45,430,821
2020,3,9,9,0,472,843
2020,3,9,9,15,512,862
2020,3,9,9,30,547,874
2020,3,9,9,45,584,899
2020,3,9,10,0,615,910
2020,3,9,10,15,644,920
2020,3,9,10,30,669,928
2020,3,9,10,45,691,936
2020,3,9,11,0,708,942
2020,3,9,11,15,720,942
2020,3,9,11,30,730,945
2020,3,9,11,45,737,947
2020,3,9,12,0,740,948
2020,3,9,12,15,738,948
2020,3,9,12,30,730,943
2020,3,9,12,45,721,938
2020,3,9,13,0,708,934
2020,3,9,13,15,689,926
2020,3,9,13,30,669,920
2020,3,9,13,45,645,911
2020,3,9,14,0,617,901
2020,3,9,14,15,585,887
2020,3,9,14,30,552,874
2020,3,9,14,45,515,857
2020,3,9,15,0,477,839
2020,3,9,15,15,436,818
2020,3,9,15,30,392,794
2020,3,9,15,45,348,765
2020,3,9,16,0,300,728
2020,3,9,16,15,254,687
2020,3,9,16,30,206,636
2020,3,9,16,45,160,574
2020,3,9,17,0,115,496
2020,3,9,17,15,72,395
2020,3,9,17,30,36,263
2020,3,9,17,45,0,0
2020,3,9,18,0,0,0
2020,3,9,18,15,0,0
2020,3,9,18,30,0,0
2020,3,9,18,45,0,0
2020,3,9,19,0,0,0
2020,3,9,19,15,0,0
2020,3,9,19,30,0,0
2020,3,9,19,45,0,0
2020,3,9,20,0,0,0
2020,3,9,20,15,0,0
2020,3,9,20,30,0,0
2020,3,9,20,45,0,0
2020,3,9,21,0,0,0
2020,3,9,21,15,0,0
2020,3,9,21,30,0,0
2020,3,9,21,45,0,0
2020,3,9,22,0,0,0
2020,3,9,22,15,0,0
2020,3,9,22,30,0,0
2020,3,9,22,45,0,0
2020,3,9,23,0,0,0
2020,3,9,23,15,0,0
2020,3,9,23,30,0,0
2020,3,9,23,45,0,0
2020,3,10,0,0,0,0
2020,3,10,0,15,0,0
2020,3,10,0,30,0,0
2020,3,10,0,45,0,0
2020,3,10,1,0,0,0
2020,3,10,1,15,0,0
2020,3,10,1,30,0,0
2020,3,10,1,45,0,0
2020,3,10,2,0,0,0
2020,3,10,2,15,0,0
2020,3,10,2,30,0,0
2020,3,10,2,45,0,0
2020,3,10,3,0,0,0
2020,3,10,3,15,0,0
2020,3,10,3,30,0,0
2020,3,10,3,45,0,0
2020,3,10,4,0,0,0
2020,3,10,4,15,0,0
2020,3,10,4,30,0,0
2020,3,10,4,45,0,0
2020,3,10,5,0,0,0
2020,3,10,5,15,0,0
2020,3,10,5,30,0,0
2020,3,10,5,45,0,0
2020,3,10,6,0,0,0
2020,3,10,6,15,0,0
2020,3,10,6,30,21,0
2020,3,10,6,45,32,3
2020,3,10,7,0,57,47
2020,3,10,7,15,92,119
2020,3,10,7,30,117,120
2020,3,10,7,45,129,74
2020,3,10,8,0,127,25
2020,3,10,8,15,144,24
2020,3,10,8,30,71,0
2020,3,10,8,45,67,0
2020,3,10,9,0,155,2
2020,3,10,9,15,136,0
2020,3,10,9,30,241,41
2020,3,10,9,45,371,201
2020,3,10,10,0,390,197
2020,3,10,10,15,345,101
2020,3,10,10,30,408,171
2020,3,10,10,45,527,392
2020,3,10,11,0,65,0
2020,3,10,11,15,294,32
2020,3,10,11,30,140,0
2020,3,10,11,45,148,0
2020,3,10,12,0,31,0
2020,3,10,12,15,38,0
2020,3,10,12,30,244,14
2020,3,10,12,45,141,0
2020,3,10,13,0,380,98
2020,3,10,13,15,72,0
2020,3,10,13,30,113,0
2020,3,10,13,45,401,177
2020,3,10,14,0,328,94
2020,3,10,14,15,309,90
2020,3,10,14,30,226,27
2020,3,10,14,45,123,0
2020,3,10,15,0,245,79
2020,3,10,15,15,48,0
2020,3,10,15,30,14,0
2020,3,10,15,45,32,0
2020,3,10,16,0,10,0
2020,3,10,16,15,51,0
2020,3,10,16,30,37,0
2020,3,10,16,45,23,0
2020,3,10,17,0,21,0
2020,3,10,17,15,27,0
2020,3,10,17,30,9,0
2020,3,10,17,45,2,0
2020,3,10,18,0,0,0
2020,3,10,18,15,0,0
2020,3,10,18,30,0,0
2020,3,10,18,45,0,0
2020,3,10,19,0,0,0
2020,3,10,19,15,0,0
2020,3,10,19,30,0,0
2020,3,10,19,45,0,0
2020,3,10,20,0,0,0
2020,3,10,20,15,0,0
2020,3,10,20,30,0,0
2020,3,10,20,45,0,0
2020,3,10,21,0,0,0
2020,3,10,21,15,0,0
2020,3,10,21,30,0,0
2020,3,10,21,45,0,0
2020,3,10,22,0,0,0
2020,3,10,22,15,0,0
2020,3,10,22,30,0,0
2020,3,10,22,45,0,0
2020,3,10,23,0,0,0
2020,3,10,23,15,0,0
2020,3,10,23,30,0,0
2020,3,10,23,45,0,0
2020,3,11,0,0,0,0
2020,3,11,0,15,0,0
2020,3,11,0,30,0,0
2020,3,11,0,45,0,0
2020,3,11,1,0,0,0
2020,3,11,1,15,0,0
2020,3,11,1,30,0,0
2020,3,11,1,45,0,0
2020,3,11,2,0,0,0
2020,3,11,2,15,0,0
2020,3,11,2,30,0,0
2020,3,11,2,45,0,0
2020,3,11,3,0,0,0
2020,3,11,3,15,0,0
2020,3,11,3,30,0,0
2020,3,11,3,45,0,0
2020,3,11,4,0,0,0
2020,3,11,4,15,0,0
2020,3,11,4,30,0,0
2020,3,11,4,45,0,0
2020,3,11,5,0,0,0
2020,3,11,5,15,0,0
2020,3,11,5,30,0,0
2020,3,11,5,45,0,0
2020,3,11,6,0,0,0
2020,3,11,6,15,0,0
2020,3,11,6,30,38,323
2020,3,11,6,45,50,150
2020,3,11,7,0,121,567
2020,3,11,7,15,169,646
2020,3,11,7,30,219,708
2020,3,11,7,45,215,483
2020,3,11,8,0,250,477
2020,3,11,8,15,293,515
2020,3,11,8,30,342,587
2020,3,11,8,45,359,495
2020,3,11,9,0,401,531
2020,3,11,9,15,424,494
2020,3,11,9,30,449,476
2020,3,11,9,45,484,515
2020,3,11,10,0,516,544
2020,3,11,10,15,529,505
2020,3,11,10,30,546,498
2020,3,11,10,45,565,507
2020,3,11,11,0,551,409
2020,3,11,11,15,546,367
2020,3,11,11,30,578,428
2020,3,11,11,45,545,336
2020,3,11,12,0,525,289
2020,3,11,12,15,465,184
2020,3,11,12,30,510,269
2020,3,11,12,45,443,164
2020,3,11,13,0,366,82
2020,3,11,13,15,270,25
2020,3,11,13,30,265,26
2020,3,11,13,45,278,37
2020,3,11,14,0,231,18
2020,3,11,14,15,296,73
2020,3,11,14,30,326,138
2020,3,11,14,45,230,40
2020,3,11,15,0,501,869
2020,3,11,15,15,260,142
2020,3,11,15,30,181,41
2020,3,11,15,45,165,44
2020,3,11,16,0,229,321
2020,3,11,16,15,160,152
2020,3,11,16,30,88,4
2020,3,11,16,45,59,0
2020,3,11,17,0,43,0
2020,3,11,17,15,23,0
2020,3,11,17,30,15,0
2020,3,11,17,45,3,0
2020,3,11,18,0,0,0
2020,3,11,18,15,0,0
2020,3,11,18,30,0,0
2020,3,11,18,45,0,0
2020,3,11,19,0,0,0
2020,3,11,19,15,0,0
2020,3,11,19,30,0,0
2020,3,11,19,45,0,0
2020,3,11,20,0,0,0
2020,3,11,20,15,0,0
2020,3,11,20,30,0,0
2020,3,11,20,45,0,0
2020,3,11,21,0,0,0
2020,3,11,21,15,0,0
2020,3,11,21,30,0,0
2020,3,11,21,45,0,0
2020,3,11,22,0,0,0
2020,3,11,22,15,0,0
2020,3,11,22,30,0,0
2020,3,11,22,45,0,0
2020,3,11,23,0,0,0
2020,3,11,23,15,0,0
2020,3,11,23,30,0,0
2020,3,11,23,45,0,0
2020,3,12,0,0,0,0
2020,3,12,0,15,0,0
2020,3,12,0,30,0,0
2020,3,12,0,45,0,0
2020,3,12,1,0,0,0
2020,3,12,1,15,0,0
2020,3,12,1,30,0,0
2020,3,12,1,45,0,0
2020,3,12,2,0,0,0
2020,3,12,2,15,0,0
2020,3,12,2,30,0,0
2020,3,12,2,45,0,0
2020,3,12,3,0,0,0
2020,3,12,3,15,0,0
2020,3,12,3,30,0,0
2020,3,12,3,45,0,0
2020,3,12,4,0,0,0
2020,3,12,4,15,0,0
2020,3,12,4,30,0,0
2020,3,12,4,45,0,0
2020,3,12,5,0,0,0
2020,3,12,5,15,0,0
2020,3,12,5,30,0,0
2020,3,12,5,45,0,0
2020,3,12,6,0,0,0
2020,3,12,6,15,0,0
2020,3,12,6,30,7,0
2020,3,12,6,45,13,0
2020,3,12,7,0,29,0
2020,3,12,7,15,159,513
2020,3,12,7,30,206,579
2020,3,12,7,45,19,0
2020,3,12,8,0,18,0
2020,3,12,8,15,24,0
2020,3,12,8,30,23,0
2020,3,12,8,45,45,0
2020,3,12,9,0,54,0
2020,3,12,9,15,54,0
2020,3,12,9,30,61,0
2020,3,12,9,45,63,0
2020,3,12,10,0,137,0
2020,3,12,10,15,177,3
2020,3,12,10,30,198,6
2020,3,12,10,45,150,0
2020,3,12,11,0,217,9
2020,3,12,11,15,197,6
2020,3,12,11,30,134,0
2020,3,12,11,45,145,0
2020,3,12,12,0,129,0
2020,3,12,12,15,108,0
2020,3,12,12,30,129,0
2020,3,12,12,45,144,0
2020,3,12,13,0,207,7
2020,3,12,13,15,226,11
2020,3,12,13,30,217,10
2020,3,12,13,45,101,0
2020,3,12,14,0,122,0
2020,3,12,14,15,98,0
2020,3,12,14,30,73,0
2020,3,12,14,45,70,0
2020,3,12,15,0,93,0
2020,3,12,15,15,82,0
2020,3,12,15,30,75,0
2020,3,12,15,45,85,0
2020,3,12,16,0,39,0
2020,3,12,16,15,30,0
2020,3,12,16,30,18,0
2020,3,12,16,45,161,445
2020,3,12,17,0,117,367
2020,3,12,17,15,15,0
2020,3,12,17,30,8,0
2020,3,12,17,45,14,55
2020,3,12,18,0,0,0
2020,3,12,18,15,0,0
2020,3,12,18,30,0,0
2020,3,12,18,45,0,0
2020,3,12,19,0,0,0
2020,3,12,19,15,0,0
2020,3,12,19,30,0,0
2020,3,12,19,45,0,0
2020,3,12,20,0,0,0
2020,3,12,20,15,0,0
2020,3,12,20,30,0,0
2020,3,12,20,45,0,0
2020,3,12,21,0,0,0
2020,3,12,21,15,0,0
2020,3,12,21,30,0,0
2020,3,12,21,45,0,0
2020,3,12,22,0,0,0
2020,3,12,22,15,0,0
2020,3,12,22,30,0,0
2020,3,12,22,45,0,0
2020,3,12,23,0,0,0
2020,3,12,23,15,0,0
2020,3,12,23,30,0,0
2020,3,12,23,45,0,0
2020,3,13,0,0,0,0
2020,3,13,0,15,0,0
2020,3,13,0,30,0,0
2020,3,13,0,45,0,0
2020,3,13,1,0,0,0
2020,3,13,1,15,0,0
2020,3,13,1,30,0,0
2020,3,13,1,45,0,0
2020,3,13,2,0,0,0
2020,3,13,2,15,0,0
2020,3,13,2,30,0,0
2020,3,13,2,45,0,0
2020,3,13,3,0,0,0
2020,3,13,3,15,0,0
2020,3,13,3,30,0,0
2020,3,13,3,45,0,0
2020,3,13,4,0,0,0
2020,3,13,4,15,0,0
2020,3,13,4,30,0,0
2020,3,13,4,45,0,0
2020,3,13,5,0,0,0
2020,3,13,5,15,0,0
2020,3,13,5,30,0,0
2020,3,13,5,45,0,0
2020,3,13,6,0,0,0
2020,3,13,6,15,2,0
2020,3,13,6,30,7,0
2020,3,13,6,45,4,0
2020,3,13,7,0,9,0
2020,3,13,7,15,18,0
2020,3,13,7,30,13,0
2020,3,13,7,45,42,0
2020,3,13,8,0,18,0
2020,3,13,8,15,178,66
2020,3,13,8,30,7,0
2020,3,13,8,45,31,0
2020,3,13,9,0,19,0
2020,3,13,9,15,21,0
2020,3,13,9,30,73,0
2020,3,13,9,45,30,0
2020,3,13,10,0,77,0
2020,3,13,10,15,102,0
2020,3,13,10,30,64,0
2020,3,13,10,45,44,0
2020,3,13,11,0,46,0
2020,3,13,11,15,31,0
2020,3,13,11,30,53,0
2020,3,13,11,45,91,0
2020,3,13,12,0,77,0
2020,3,13,12,15,41,0
2020,3,13,12,30,78,0
2020,3,13,12,45,191,5
2020,3,13,13,0,108,0
2020,3,13,13,15,264,21
2020,3,13,13,30,686,892
2020,3,13,13,45,369,115
2020,3,13,14,0,424,235
2020,3,13,14,15,66,0
2020,3,13,14,30,262,50
2020,3,13,14,45,374,282
2020,3,13,15,0,512,886
2020,3,13,15,15,469,867
2020,3,13,15,30,425,844
2020,3,13,15,45,379,820
2020,3,13,16,0,331,788
2020,3,13,16,15,285,756
2020,3,13,16,30,235,710
2020,3,13,16,45,186,646
2020,3,13,17,0,137,573
2020,3,13,17,15,92,478
2020,3,13,17,30,51,351
2020,3,13,17,45,19,181
2020,3,13,18,0,0,0
2020,3,13,18,15,0,0
2020,3,13,18,30,0,0
2020,3,13,18,45,0,0
2020,3,13,19,0,0,0
2020,3,13,19,15,0,0
2020,3,13,19,30,0,0
2020,3,13,19,45,0,0
2020,3,13,20,0,0,0
2020,3,13,20,15,0,0
2020,3,13,20,30,0,0
2020,3,13,20,45,0,0
2020,3,13,21,0,0,0
2020,3,13,21,15,0,0
2020,3,13,21,30,0,0
2020,3,13,21,45,0,0
2020,3,13,22,0,0,0
2020,3,13,22,15,0,0
2020,3,13,22,30,0,0
2020,3,13,22,45,0,0
2020,3,13,23,0,0,0
2020,3,13,23,15,0,0
2020,3,13,23,30,0,0
2020,3,13,23,45,0,0
2020,3,14,0,0,0,0
2020,3,14,0,15,0,0
2020,3,14,0,30,0,0
2020,3,14,0,45,0,0
2020,3,14,1,0,0,0
2020,3,14,1,15,0,0
2020,3,14,1,30,0,0
2020,3,14,1,45,0,0
2020,3,14,2,0,0,0
2020,3,14,2,15,0,0
2020,3,14,2,30,0,0
2020,3,14,2,45,0,0
2020,3,14,3,0,0,0
2020,3,14,3,15,0,0
2020,3,14,3,30,0,0
2020,3,14,3,45,0,0
2020,3,14,4,0,0,0
2020,3,14,4,15,0,0
2020,3,14,4,30,0,0
2020,3,14,4,45,0,0
2020,3,14,5,0,0,0
2020,3,14,5,15,0,0
2020,3,14,5,30,0,0
2020,3,14,5,45,0,0
2020,3,14,6,0,0,0
2020,3,14,6,15,19,208
2020,3,14,6,30,51,386
2020,3,14,6,45,51,85
2020,3,14,7,0,74,87
2020,3,14,7,15,97,86
2020,3,14,7,30,113,60
2020,3,14,7,45,108,8
2020,3,14,8,0,104,0
2020,3,14,8,15,123,0
2020,3,14,8,30,265,209
2020,3,14,8,45,326,310
2020,3,14,9,0,351,298
2020,3,14,9,15,279,89
2020,3,14,9,30,173,3
2020,3,14,9,45,83,0
2020,3,14,10,0,93,0
2020,3,14,10,15,224,12
2020,3,14,10,30,426,176
2020,3,14,10,45,736,979
2020,3,14,11,0,754,984
2020,3,14,11,15,768,987
2020,3,14,11,30,777,990
2020,3,14,11,45,784,989
2020,3,14,12,0,623,518
2020,3,14,12,15,784,989
2020,3,14,12,30,617,519
2020,3,14,12,45,603,499
2020,3,14,13,0,595,509
2020,3,14,13,15,565,443
2020,3,14,13,30,532,395
2020,3,14,13,45,488,331
2020,3,14,14,0,450,288
2020,3,14,14,15,466,390
2020,3,14,14,30,404,286
2020,3,14,14,45,367,256
2020,3,14,15,0,274,109
2020,3,14,15,15,241,91
2020,3,14,15,30,244,144
2020,3,14,15,45,205,111
2020,3,14,16,0,158,59
2020,3,14,16,15,97,0
2020,3,14,16,30,84,0
2020,3,14,16,45,67,0
2020,3,14,17,0,45,0
2020,3,14,17,15,33,0
2020,3,14,17,30,18,0
2020,3,14,17,45,7,0
2020,3,14,18,0,0,0
2020,3,14,18,15,0,0
2020,3,14,18,30,0,0
2020,3,14,18,45,0,0
2020,3,14,19,0,0,0
2020,3,14,19,15,0,0
2020,3,14,19,30,0,0
2020,3,14,19,45,0,0
2020,3,14,20,0,0,0
2020,3,14,20,15,0,0
2020,3,14,20,30,0,0
2020,3,14,20,45,0,0
2020,3,14,21,0,0,0
2020,3,14,21,15,0,0
2020,3,14,21,30,0,0
2020,3,14,21,45,0,0
2020,3,14,22,0,0,0
2020,3,14,22,15,0,0
2020,3,14,22,30,0,0
2020,3,14,22,45,0,0
2020,3,14,23,0,0,0
2020,3,14,23,15,0,0
2020,3,14,23,30,0,0
2020,3,14,23,45,0,0
2020,3,15,0,0,0,0
2020,3,15,0,15,0,0
2020,3,15,0,30,0,0
2020,3,15,0,45,0,0
2020,3,15,1,0,0,0
2020,3,15,1,15,0,0
2020,3,15,1,30,0,0
2020,3,15,1,45,0,0
2020,3,15,2,0,0,0
2020,3,15,2,15,0,0
2020,3,15,2,30,0,0
2020,3,15,2,45,0,0
2020,3,15,3,0,0,0
2020,3,15,3,15,0,0
2020,3,15,3,30,0,0
2020,3,15,3,45,0,0
2020,3,15,4,0,0,0
2020,3,15,4,15,0,0
2020,3,15,4,30,0,0
2020,3,15,4,45,0,0
2020,3,15,5,0,0,0
2020,3,15,5,15,0,0
2020,3,15,5,30,0,0
2020,3,15,5,45,0,0
2020,3,15,6,0,0,0
2020,3,15,6,15,9,0
2020,3,15,6,30,28,19
2020,3,15,6,45,56,100
2020,3,15,7,0,146,627
2020,3,15,7,15,195,696
2020,3,15,7,30,245,750
2020,3,15,7,45,296,797
2020,3,15,8,0,346,833
2020,3,15,8,15,394,862
2020,3,15,8,30,441,887
2020,3,15,8,45,491,919
2020,3,15,9,0,534,936
2020,3,15,9,15,575,951
2020,3,15,9,30,613,964
2020,3,15,9,45,649,976
2020,3,15,10,0,681,985
2020,3,15,10,15,709,993
2020,3,15,10,30,735,1000
2020,3,15,10,45,756,1006
2020,3,15,11,0,774,1010
2020,3,15,11,15,788,1014
2020,3,15,11,30,798,1016
2020,3,15,11,45,804,1016
2020,3,15,12,0,806,1016
2020,3,15,12,15,805,1016
2020,3,15,12,30,799,1014
2020,3,15,12,45,789,1011
2020,3,15,13,0,775,1007
2020,3,15,13,15,758,1003
2020,3,15,13,30,736,997
2020,3,15,13,45,711,992
2020,3,15,14,0,683,984
2020,3,15,14,15,651,975
2020,3,15,14,30,616,964
2020,3,15,14,45,578,951
2020,3,15,15,0,538,936
2020,3,15,15,15,495,918
2020,3,15,15,30,449,898
2020,3,15,15,45,402,872
2020,3,15,16,0,353,842
2020,3,15,16,15,303,807
2020,3,15,16,30,252,764
2020,3,15,16,45,201,709
2020,3,15,17,0,152,642
2020,3,15,17,15,104,553
2020,3,15,17,30,60,433
2020,3,15,17,45,24,262
2020,3,15,18,0,0,0
2020,3,15,18,15,0,0
2020,3,15,18,30,0,0
2020,3,15,18,45,0,0
2020,3,15,19,0,0,0
2020,3,15,19,15,0,0
2020,3,15,19,30,0,0
2020,3,15,19,45,0,0
2020,3,15,20,0,0,0
2020,3,15,20,15,0,0
2020,3,15,20,30,0,0
2020,3,15,20,45,0,0
2020,3,15,21,0,0,0
2020,3,15,21,15,0,0
2020,3,15,21,30,0,0
2020,3,15,21,45,0,0
2020,3,15,22,0,0,0
2020,3,15,22,15,0,0
2020,3,15,22,30,0,0
2020,3,15,22,45,0,0
2020,3,15,23,0,0,0
2020,3,15,23,15,0,0
2020,3,15,23,30,0,0
2020,3,15,23,45,0,0
2020,3,16,0,0,0,0
2020,3,16,0,15,0,0
2020,3,16,0,30,0,0
2020,3,16,0,45,0,0
2020,3,16,1,0,0,0
2020,3,16,1,15,0,0
2020,3,16,1,30,0,0
2020,3,16,1,45,0,0
2020,3,16,2,0,0,0
2020,3,16,2,15,0,0
2020,3,16,2,30,0,0
2020,3,16,2,45,0,0
2020,3,16,3,0,0,0
2020,3,16,3,15,0,0
2020,3,16,3,30,0,0
2020,3,16,3,45,0,0
2020,3,16,4,0,0,0
2020,3,16,4,15,0,0
2020,3,16,4,30,0,0
2020,3,16,4,45,0,0
2020,3,16,5,0,0,0
2020,3,16,5,15,0,0
2020,3,16,5,30,0,0
2020,3,16,5,45,0,0
2020,3,16,6,0,0,0
2020,3,16,6,15,24,259
2020,3,16,6,30,60,423
2020,3,16,6,45,103,546
2020,3,16,7,0,151,634
2020,3,16,7,15,201,702
2020,3,16,7,30,252,755
2020,3,16,7,45,302,799
2020,3,16,8,0,353,834
2020,3,16,8,15,401,863
2020,3,16,8,30,449,888
2020,3,16,8,45,495,909
2020,3,16,9,0,538,927
2020,3,16,9,15,574,934
2020,3,16,9,30,612,947
2020,3,16,9,45,647,963
2020,3,16,10,0,679,973
2020,3,16,10,15,708,981
2020,3,16,10,30,733,987
2020,3,16,10,45,754,990
2020,3,16,11,0,771,994
2020,3,16,11,15,785,998
2020,3,16,11,30,790,993
2020,3,16,11,45,795,987
2020,3,16,12,0,797,988
2020,3,16,12,15,796,988
2020,3,16,12,30,790,986
2020,3,16,12,45,782,994
2020,3,16,13,0,622,565
2020,3,16,13,15,751,987
2020,3,16,13,30,579,530
2020,3,16,13,45,549,492
2020,3,16,14,0,534,519
2020,3,16,14,15,516,545
2020,3,16,14,30,477,488
